model_id,org,family,variant,tier,registry_paradigm,is_quick_test,is_phase_transition,release_date,license,downloads,likes,num_params,num_layers,hidden_size,ffn_size,num_heads,num_kv_heads,head_dim,norm_type,activation,positional_scheme,max_context,sliding_window,vocab_size,num_params_source,ssm_state_size,ssm_conv_kernel,ssm_dt_rank,detected_numeric_keys,detected_numeric_count,has_mamba_key,has_ssm_key,pretrain_tokens,pretrain_tokens_source,tokenizer_type,quant_format_count,quant_formats,hf_api,has_config_json,has_model_card,has_safetensors_index,error_count,has_errors,num_ssm_layers,num_attention_layers,ssm_layer_ratio,attention_layer_ratio,release_month,release_year,has_ssm_signals,param_b,context_k,log10_params,log10_context,log10_downloads,gqa_ratio,kv_compression,is_gqa,is_mha,ffn_expansion,params_per_layer_m,params_per_head_m,depth_width_ratio,context_per_param,context_per_param_b,downloads_per_param_b,is_long_context_128k,is_extreme_context,has_sliding_window,sliding_window_ratio,pretrain_tokens_suspect,pretrain_tokens_clean,tokens_per_param,has_quant,has_gguf,has_bitsandbytes,has_int8,canonical_head_dim,canonical_norm,canonical_activation,canonical_position,convergence_score,metadata_completeness,inferred_paradigm,taxonomy_gap,explicit_label_disagreement,size_bucket,context_bucket,recency_months,name_ssm_hint,has_attention,hard_hybrid_evidence,layer_mix_evidence,numeric_ssm_evidence,hybridization_score,hidden_hybrid_candidate,ffn_balance,log_context_efficiency,architecture_quality_index,is_long_context_128k_f,has_quant_f,has_ssm_signals_f,adoption_residual
state-spaces/mamba2-370m,state-spaces,mamba2,370m,tier1,unassigned,False,False,2024-05-28,apache-2.0,484.0,6.0,,48.0,1024.0,,,,,,,,,,50277.0,,,,,,0,False,False,,,,0,,True,True,True,False,0,False,,,,,2024-05-01,2024.0,False,,,,,2.6857417386022635,,,,,,,,0.046875,,,,False,False,False,,False,,,False,False,False,False,False,False,False,False,0.0,0.46153846153846156,ssm,True,False,,,18.922470433639948,1.0,0.0,0.0,0.0,0.0,0.2,False,,,-0.3580401809311764,0.0,0.0,0.0,
state-spaces/mamba2-780m,state-spaces,mamba2,780m,tier1,unassigned,False,False,2024-05-28,apache-2.0,465.0,1.0,,48.0,1536.0,,,,,,,,,,50277.0,,,,,,0,False,False,,,,0,,True,True,True,False,0,False,,,,,2024-05-01,2024.0,False,,,,,2.66838591669,,,,,,,,0.03125,,,,False,False,False,,False,,,False,False,False,False,False,False,False,False,0.0,0.46153846153846156,ssm,True,False,,,18.922470433639948,1.0,0.0,0.0,0.0,0.0,0.2,False,,,-0.3580401809311764,0.0,0.0,0.0,
tiiuae/Falcon-H1-0.5B-Instruct,tiiuae,Falcon-H1,0.5B-Instruct,tier1,hybrid,True,False,2025-05-01,other,998.0,32.0,521411104.0,36.0,1024.0,2048.0,8.0,2.0,64.0,rmsnorm,silu,rope,16384.0,,32784.0,hf_api.safetensors.total,128.0,4.0,,mamba_chunk_size|mamba_d_conv|mamba_d_head|mamba_d_ssm|mamba_d_state|mamba_expand|mamba_n_groups|mamba_n_heads|ssm_in_multiplier|ssm_multipliers|ssm_out_multiplier,11,True,True,,,PreTrainedTokenizer,1,GGUF,True,True,True,False,0,False,,,,,2025-05-01,2025.0,True,0.521411104,16.0,8.71718027569034,4.214419939295737,2.9995654882259823,4.0,0.75,1.0,0.0,2.0,14.483641777777779,65.176388,0.03515625,3.142242248834041e-05,31422.42248834041,1914.036721396712,False,False,False,,False,,,True,True,False,False,True,True,True,True,1.0,0.9230769230769231,hybrid,False,False,sub-1B,8k-32k,7.818659658344283,1.0,1.0,1.0,0.0,1.0,0.9,False,0.5,4.497239663605395,0.3161058273046152,0.0,1.0,1.0,-1.3591270896276666
tiiuae/Falcon-H1-1.5B-Instruct,tiiuae,Falcon-H1,1.5B-Instruct,tier1,hybrid,False,False,2025-05-01,other,612.0,17.0,1554863488.0,24.0,2048.0,4608.0,8.0,2.0,128.0,rmsnorm,silu,rope,131072.0,,65537.0,hf_api.safetensors.total,256.0,4.0,,mamba_chunk_size|mamba_d_conv|mamba_d_head|mamba_d_ssm|mamba_d_state|mamba_expand|mamba_n_groups|mamba_n_heads|ssm_in_multiplier|ssm_multipliers|ssm_out_multiplier,11,True,True,,,PreTrainedTokenizer,1,GGUF,True,True,True,False,0,False,,,,,2025-05-01,2025.0,True,1.554863488,128.0,9.191692265381624,5.11750992628768,2.787460474518415,4.0,0.75,1.0,0.0,2.25,64.78597866666667,194.357936,0.01171875,8.429807569061652e-05,84298.0756906165,393.60368593335954,True,False,False,,False,,,True,True,False,False,True,True,True,True,1.0,0.9230769230769231,hybrid,False,False,1-3B,32k-131k,7.818659658344283,1.0,1.0,1.0,0.0,1.0,0.9,False,0.5625,4.9258176609060556,0.5408136154028649,1.0,1.0,1.0,-1.6859109450659036
tiiuae/Falcon3-1B-Instruct,tiiuae,Falcon3,1B-Instruct,tier1,unassigned,False,False,2024-12-14,other,8033.0,44.0,1669408768.0,18.0,2048.0,8192.0,8.0,4.0,256.0,rmsnorm,silu,rope,32768.0,,131072.0,hf_api.safetensors.total,,,,,0,False,False,1200000.0,model_card_text,PreTrainedTokenizerFast,0,,True,True,True,False,0,False,,,,,2024-12-01,2024.0,False,1.669408768,32.0,9.222562690154811,4.515449934959718,3.904931827395653,2.0,0.5,1.0,0.0,4.0,92.74493155555555,208.676096,0.0087890625,1.9628505988534498e-05,19628.5059885345,4811.883197201466,False,False,False,,True,,,False,False,False,False,False,True,True,True,0.75,1.0,transformer,False,False,1-3B,8k-32k,12.352168199737187,0.0,1.0,0.0,0.0,0.0,0.0,False,1.0,4.2928872448049065,0.4159328143959945,0.0,0.0,0.0,-0.38040306370445176
AIDC-AI/Marco-o1,AIDC-AI,Marco,o1,tier2,unassigned,False,False,2024-11-13,apache-2.0,3304.0,713.0,7615616512.0,28.0,3584.0,18944.0,28.0,4.0,128.0,rmsnorm,silu,rope,131072.0,,152064.0,hf_api.safetensors.total,,,,,0,False,False,,,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-11-01,2024.0,False,7.615616512,128.0,9.88170506682134,5.11750992628768,3.519171463821659,7.0,0.8571428571428572,1.0,0.0,5.285714285714286,271.986304,271.986304,0.0078125,1.7210950655599396e-05,17210.950655599398,433.8453748024018,True,False,False,,False,,,False,False,False,False,True,True,True,True,1.0,0.9230769230769231,transformer,False,False,3-10B,32k-131k,13.370565045992116,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6785714285714286,4.235804859466341,0.565245545155319,1.0,0.0,0.0,-0.8815472270728182
CohereForAI/aya-expanse-8b,CohereForAI,aya-expanse,8b,tier2,unassigned,False,False,2024-10-23,cc-by-nc-4.0,72348.0,421.0,8028033024.0,,,,,,,,,,,,,hf_api.safetensors.total,,,,,0,False,False,,,,0,,True,False,True,False,3,True,,,,,2024-10-01,2024.0,False,8.028033024,,9.904609150326593,,4.859432532725502,,,,,,,,,,,9011.921075027207,False,False,False,,False,,,False,False,False,False,False,False,False,False,0.0,0.3076923076923077,transformer,False,False,3-10B,,14.060446780551905,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,0.48292801760960824
CohereForAI/c4ai-command-r7b-12-2024,CohereForAI,c4ai,command-r7b-12-2024,tier2,unassigned,False,False,2024-12-11,cc-by-nc-4.0,11424.0,407.0,8028047968.0,,,,,,,,,,,,,repo_safetensors_file_sizes,,,,,0,False,False,23.0,model_card_text,,0,,True,False,True,False,3,True,,,,,2024-12-01,2024.0,False,8.028047968,,9.904609958755094,,4.057856208741888,,,,,,,,,,,1423.0109293736598,False,False,False,,True,,,False,False,False,False,False,False,False,False,0.0,0.38461538461538464,transformer,False,False,3-10B,,12.450722733245728,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,-0.38806417905913637
ML-GSAI/LLaDA-8B-Base,ML-GSAI,LLaDA,8B-Base,tier2,unassigned,False,False,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,,,0,,False,False,False,False,1,True,,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,,False,,,False,False,False,False,False,False,False,False,0.0,0.0,diffusion,True,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,
NX-AI/xLSTM-7b,NX-AI,xLSTM,7b,tier2,xlstm,False,False,2024-12-11,other,694.0,113.0,6865424896.0,,,,8.0,,512.0,,,implicit_recurrence,,,50304.0,hf_api.safetensors.total,,,,mlstm_round_up_to_multiple_of,1,False,False,2300000000000.0,model_card_text,GPTNeoXTokenizer,0,,True,True,True,True,0,False,,,,,2024-12-01,2024.0,False,6.865424896,,9.83666742056445,,2.8419848045901137,,,,,,,858.178112,,,,101.08624164024356,False,False,False,,False,2300000000000.0,335.0120400180983,False,False,False,False,False,False,False,False,0.0,0.6153846153846154,xlstm,False,False,3-10B,,12.450722733245728,1.0,1.0,0.0,0.0,1.0,0.35,False,,,-0.3580401809311764,0.0,0.0,0.0,-1.5875154046838844
Qwen/Qwen2.5-3B,Qwen,Qwen2.5,3B,tier2,unassigned,False,False,2024-09-15,other,247654.0,169.0,3085938688.0,36.0,2048.0,11008.0,16.0,2.0,128.0,rmsnorm,silu,rope,131072.0,32768.0,151936.0,hf_api.safetensors.total,,,,,0,False,False,128000.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-09-01,2024.0,False,3.085938688,128.0,9.489387293169841,5.11750992628768,5.39384710054173,8.0,0.875,1.0,0.0,5.375,85.7205191111111,192.871168,0.017578125,4.247394820567478e-05,42473.94820567478,80252.4045480971,True,False,True,0.25,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,3-10B,32k-131k,15.308804204993429,0.0,1.0,0.0,0.0,0.0,0.0,False,0.65625,4.628122633117839,0.6946841743937926,1.0,0.0,0.0,1.1715249059308404
Qwen/Qwen2.5-7B,Qwen,Qwen2.5,7B,tier2,transformer,False,False,2024-09-15,apache-2.0,1332247.0,263.0,7615616512.0,28.0,3584.0,18944.0,28.0,4.0,128.0,rmsnorm,silu,rope,131072.0,131072.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-09-01,2024.0,False,7.615616512,128.0,9.88170506682134,5.11750992628768,6.124585076941011,7.0,0.8571428571428572,1.0,0.0,5.285714285714286,271.986304,271.986304,0.0078125,1.7210950655599396e-05,17210.950655599398,174936.19825798288,True,False,True,1.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,3-10B,32k-131k,15.308804204993429,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6785714285714286,4.235804859466341,0.565245545155319,1.0,0.0,0.0,1.807448528109103
Qwen/Qwen2.5-Coder-7B,Qwen,Qwen2.5-Coder,7B,tier2,unassigned,False,False,2024-09-16,apache-2.0,253750.0,134.0,7615616512.0,28.0,3584.0,18944.0,28.0,4.0,128.0,rmsnorm,silu,rope,32768.0,131072.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-09-01,2024.0,False,7.615616512,32.0,9.88170506682134,4.515449934959718,5.4044077624232445,7.0,0.8571428571428572,1.0,0.0,5.285714285714286,271.986304,271.986304,0.0078125,4.302737663899849e-06,4302.737663899849,33319.692450396324,False,False,True,4.0,True,,,False,False,False,False,True,True,True,True,1.0,1.0,transformer,False,False,3-10B,8k-32k,15.275952693823916,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6785714285714286,3.633744868138378,0.3563402570306372,0.0,0.0,0.0,1.0858545671157005
Qwen/Qwen3-4B,Qwen,Qwen3,4B,tier2,unassigned,False,False,2025-04-27,apache-2.0,5120931.0,552.0,4022468096.0,36.0,2560.0,9728.0,32.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,151936.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,1,GGUF,True,True,True,True,0,False,,,,,2025-04-01,2025.0,False,4.022468096,128.0,9.604492608200253,5.11750992628768,6.709349008948857,4.0,0.75,1.0,0.0,3.8,111.7352248888889,125.702128,0.0140625,3.2584969444590466e-05,32584.969444590468,1273081.8188694466,True,False,False,,True,,,True,True,False,False,True,True,True,True,1.0,1.0,transformer,False,False,3-10B,32k-131k,7.9500657030223385,0.0,1.0,0.0,0.0,0.0,0.0,False,0.95,4.513017318087427,0.8687660682163076,1.0,1.0,0.0,2.1418796462163794
Qwen/Qwen3-8B,Qwen,Qwen3,8B,tier2,unassigned,False,False,2025-04-27,apache-2.0,4744158.0,936.0,8190735360.0,36.0,4096.0,12288.0,32.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,151936.0,hf_api.safetensors.total,,,,,0,False,False,131072.0,model_card_text,Qwen2Tokenizer,1,GGUF,True,True,True,True,0,False,,,,,2025-04-01,2025.0,False,8.19073536,128.0,9.913322894245605,5.11750992628768,6.676159235934929,4.0,0.75,1.0,0.0,3.0,227.52042666666665,255.96048,0.0087890625,1.6002470381365122e-05,16002.470381365123,579210.2651940644,True,False,False,,True,,,True,True,False,False,True,True,True,True,1.0,1.0,transformer,False,False,3-10B,32k-131k,7.9500657030223385,0.0,1.0,0.0,0.0,0.0,0.0,False,0.75,4.204187032042077,0.5184132270605251,1.0,1.0,0.0,2.0340525610492337
RWKV-Red-Team/ARWKV-R1-7B,RWKV-Red-Team,ARWKV-R1,7B,tier2,unassigned,False,False,2025-02-07,apache-2.0,16.0,13.0,8265367040.0,28.0,3584.0,18944.0,28.0,4.0,128.0,rmsnorm,silu,rope,32768.0,,152064.0,hf_api.safetensors.total,,,,,0,False,False,2000.0,model_card_text,LlamaTokenizerFast,1,GGUF,True,True,True,True,0,False,,,,,2025-02-01,2025.0,False,8.26536704,32.0,9.917262144042647,4.515449934959718,1.2304489213782739,7.0,0.8571428571428572,1.0,0.0,5.285714285714286,295.19168,295.19168,0.0078125,3.964494237390818e-06,3964.494237390818,1.9357882018509853,False,False,False,,True,,,True,True,False,False,True,True,True,True,1.0,1.0,rwkv,True,False,3-10B,8k-32k,10.545335085413928,1.0,1.0,0.0,0.0,0.0,0.2,False,0.6785714285714286,3.5981877909170703,0.34400251400040394,0.0,1.0,0.0,-3.300694709728729
RWKV/v5-Eagle-7B-HF,RWKV,v5-Eagle,7B-HF,tier2,rwkv,False,False,2024-01-29,apache-2.0,5904.0,72.0,,32.0,4096.0,,,,,,,,4096.0,,65536.0,,,,,,0,False,False,,,RWKVWorldTokenizer,0,,True,True,True,False,0,False,,,,,2024-01-01,2024.0,False,,4.0,,3.612359947967774,3.7712199019495336,,,,,,,,0.0078125,,,,False,False,False,,False,,,False,False,False,False,False,False,False,False,0.0,0.6153846153846154,rwkv,False,False,,<=8k,22.864651773981603,1.0,0.0,0.0,0.0,0.0,0.2,False,,,-0.3580401809311764,0.0,0.0,0.0,
RWKV/v6-Finch-3B-HF,RWKV,v6-Finch,3B-HF,tier2,unassigned,False,False,2024-07-21,apache-2.0,7.0,2.0,,32.0,2560.0,,64.0,,40.0,,,,,,65536.0,,,,,,0,False,False,,,Rwkv6Tokenizer,0,,True,True,True,False,0,False,,,,,2024-07-01,2024.0,False,,,,,0.9030899869919435,,,,,,,,0.0125,,,,False,False,False,,False,,,False,False,False,False,False,False,False,False,0.0,0.6153846153846154,rwkv,True,False,,,17.1484888304862,1.0,1.0,0.0,0.0,0.0,0.2,False,,,-0.3580401809311764,0.0,0.0,0.0,
RWKV/v6-Finch-7B-HF,RWKV,v6-Finch,7B-HF,tier2,rwkv,False,False,2024-07-21,apache-2.0,5221.0,4.0,7635746816.0,32.0,4096.0,,64.0,,64.0,,,,,,65536.0,hf_api.safetensors.total,,,,,0,False,False,,,Rwkv6Tokenizer,0,,True,True,True,False,0,False,,,,,2024-07-01,2024.0,False,7.635746816,,9.882851519742971,,3.7178368674869255,,,,,,238.617088,119.308544,0.0078125,,,683.75761085476,False,False,False,,False,,,False,False,False,False,True,False,False,False,0.25,0.6923076923076923,rwkv,False,False,3-10B,,17.1484888304862,1.0,1.0,0.0,0.0,0.0,0.2,False,,,-0.2071281989876514,0.0,0.0,0.0,-0.5202445505136342
Spiral-AI/Spiral-RetNet-3b-base,Spiral-AI,Spiral-RetNet,3b-base,tier2,retnet,False,False,2024-04-30,mit,2.0,5.0,2856228106.0,32.0,,,,,,layernorm,,,,,65024.0,hf_api.safetensors.total,,,,,0,False,False,80000000000.0,model_card_text,GPTNeoXTokenizer,0,,True,True,True,True,0,False,,,,,2024-04-01,2024.0,False,2.856228106,,9.45579288840567,,0.47712125471966244,,,,,,89.2571283125,,,,,0.7002241858059778,False,False,False,,False,80000000000.0,28.00896743223911,False,False,False,False,False,False,False,False,0.0,0.6153846153846154,transformer,False,True,1-3B,,19.842312746386334,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,-3.5415847165956764
Zyphra/Zamba2-2.7B,Zyphra,Zamba2,2.7B,tier2,hybrid,False,False,2024-07-09,apache-2.0,559.0,78.0,2662214560.0,54.0,2560.0,10240.0,32.0,32.0,160.0,rmsnorm,gelu,rope,4096.0,,32000.0,hf_api.safetensors.total,64.0,4.0,,hybrid_layer_ids|mamba_d_conv|mamba_d_state|mamba_expand|mamba_headdim|mamba_ngroups|n_mamba_heads,7,True,False,3000000000000.0,model_card_text,LlamaTokenizer,0,,True,True,True,True,0,False,,,,,2024-07-01,2024.0,True,2.66221456,4.0,9.42524305432008,3.612359947967774,2.7481880270062002,1.0,0.0,0.0,1.0,4.0,49.300269629629625,83.194205,0.02109375,1.5385687019907215e-06,1538.5687019907218,209.97556260078454,False,False,False,,False,3000000000000.0,1126.8813735283604,False,False,False,False,False,True,False,True,0.5,1.0,hybrid,False,False,1-3B,<=8k,17.542706964520367,1.0,1.0,1.0,0.0,1.0,0.9,False,1.0,3.187116893647696,-0.6913400290888986,0.0,0.0,1.0,-1.362299991985918
Zyphra/Zamba2-2.7B-instruct,Zyphra,Zamba2,2.7B-instruct,tier2,unassigned,False,False,2024-08-29,apache-2.0,198.0,82.0,2662214560.0,54.0,2560.0,10240.0,32.0,32.0,160.0,rmsnorm,gelu,rope,4096.0,,32000.0,hf_api.safetensors.total,64.0,4.0,,hybrid_layer_ids|mamba_d_conv|mamba_d_state|mamba_expand|mamba_headdim|mamba_ngroups|n_mamba_heads,7,True,False,,,LlamaTokenizer,0,,True,True,True,True,0,False,,,,,2024-08-01,2024.0,True,2.66221456,4.0,9.42524305432008,3.612359947967774,2.298853076409707,1.0,0.0,0.0,1.0,4.0,49.300269629629625,83.194205,0.02109375,1.5385687019907215e-06,1538.5687019907218,74.3741706528718,False,False,False,,False,,,False,False,False,False,False,True,False,True,0.5,0.9230769230769231,hybrid,True,False,1-3B,<=8k,15.867279894875164,1.0,1.0,1.0,0.0,1.0,0.9,True,1.0,3.187116893647696,-0.6913400290888986,0.0,0.0,1.0,-1.8838839128398877
Zyphra/Zamba2-7B,Zyphra,Zamba2,7B,tier2,unassigned,False,False,2024-09-27,apache-2.0,34.0,114.0,7356749648.0,,,,,,,,,,,,,hf_api.safetensors.total,,,,,0,False,False,2000000000000.0,model_card_text,,0,,True,False,True,False,3,True,,,,,2024-09-01,2024.0,False,7.356749648,,9.866685977145924,,1.5440680443502757,,,,,,,,,,,4.621606229218798,False,False,False,,False,2000000000000.0,271.85918995404694,False,False,False,False,False,False,False,False,0.0,0.38461538461538464,ssm,True,False,3-10B,,14.914586070959263,1.0,0.0,0.0,0.0,0.0,0.2,False,,,-0.3580401809311764,0.0,0.0,0.0,-2.7864384870829646
Zyphra/Zamba2-7B-Instruct,Zyphra,Zamba2,7B-Instruct,tier2,unassigned,False,False,2024-10-10,apache-2.0,10925.0,92.0,7356749648.0,81.0,3584.0,14336.0,32.0,32.0,224.0,rmsnorm,gelu,rope,4096.0,,32000.0,hf_api.safetensors.total,64.0,4.0,,hybrid_layer_ids|mamba_d_conv|mamba_d_state|mamba_expand|mamba_headdim|mamba_ngroups|n_mamba_heads,7,True,False,,,LlamaTokenizer,0,,True,True,True,True,0,False,,,,,2024-10-01,2024.0,True,7.356749648,4.0,9.866685977145924,3.612359947967774,4.038461196178564,1.0,0.0,0.0,1.0,4.0,90.82406972839506,229.8984265,0.022600446428571428,5.567676210258882e-07,556.7676210258882,1485.0308251239815,False,False,False,,False,,,False,False,False,False,False,True,False,True,0.5,0.9230769230769231,hybrid,True,False,3-10B,<=8k,14.487516425755585,1.0,1.0,1.0,0.0,1.0,0.9,True,1.0,2.745673970821851,-0.8445137365463994,0.0,0.0,1.0,-0.3104617394379545
allenai/OLMoE-1B-7B-0924,allenai,OLMoE,1B-7B-0924,tier2,moe,False,False,2024-07-20,apache-2.0,21439.0,141.0,6919161856.0,16.0,2048.0,1024.0,16.0,16.0,128.0,,silu,rope,4096.0,,50304.0,safetensors_index.metadata.total_size,,,,,0,False,False,100000000000.0,model_card_text,GPTNeoXTokenizer,0,,True,True,True,True,0,False,,,,,2024-07-01,2024.0,False,6.919161856,4.0,9.840053489925,3.612359947967774,4.331224781020732,1.0,0.0,0.0,1.0,0.5,432.447616,432.447616,0.0078125,5.91979214425823e-07,591.9792144258231,3098.496674334771,False,False,False,,False,100000000000.0,14.452617539692946,False,False,False,False,True,False,True,True,0.75,1.0,transformer,False,True,3-10B,<=8k,17.181340341655716,0.0,1.0,0.0,0.0,0.0,0.0,False,0.125,2.7723064580427756,-1.748332789620983,0.0,0.0,0.0,0.10490332767218025
allenai/Olmo-3-7B,allenai,Olmo-3,7B,tier2,unassigned,False,False,,,,,,,,,,,,,,,,,,,,,,,0,False,False,,,,0,,False,False,False,False,1,True,,,,,,,False,,,,,,,,,,,,,,,,,False,False,False,,False,,,False,False,False,False,False,False,False,False,0.0,0.0,transformer,False,False,,,,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,
deepseek-ai/DeepSeek-R1-Distill-Llama-8B,deepseek-ai,DeepSeek-R1-Distill-Llama,8B,tier2,unassigned,False,False,2025-01-20,mit,493205.0,844.0,8030261248.0,32.0,4096.0,14336.0,32.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,128256.0,safetensors_index.metadata.total_size,,,,,0,False,False,32768.0,model_card_text,LlamaTokenizerFast,0,,True,True,True,True,0,False,,,,,2025-01-01,2025.0,False,8.030261248,128.0,9.904729674384436,5.11750992628768,5.693028351279414,4.0,0.75,1.0,0.0,3.5,250.945664,250.945664,0.0078125,1.6322258510910155e-05,16322.258510910155,61418.300696361104,True,False,False,,True,,,False,False,False,False,True,True,True,True,1.0,1.0,reasoning,True,False,3-10B,32k-131k,11.136662286465176,0.0,1.0,0.0,0.0,0.0,0.0,False,0.875,4.212780251903244,0.6733909507135114,1.0,0.0,0.0,1.1904131718863917
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B,deepseek-ai,DeepSeek-R1-Distill-Qwen,7B,tier2,reasoning,False,False,2025-01-20,mit,717189.0,787.0,7615616512.0,28.0,3584.0,18944.0,28.0,4.0,128.0,rmsnorm,silu,rope,131072.0,4096.0,152064.0,hf_api.safetensors.total,,,,,0,False,False,32768.0,model_card_text,LlamaTokenizerFast,0,,True,True,True,True,0,False,,,,,2025-01-01,2025.0,False,7.615616512,128.0,9.88170506682134,5.11750992628768,5.855634225431283,7.0,0.8571428571428572,1.0,0.0,5.285714285714286,271.986304,271.986304,0.0078125,1.7210950655599396e-05,17210.950655599398,94173.46565047208,True,False,True,0.03125,True,,,False,False,False,False,True,True,True,True,1.0,1.0,reasoning,False,False,3-10B,32k-131k,11.136662286465176,0.0,1.0,0.0,0.0,0.0,0.0,False,0.6785714285714286,4.235804859466341,0.565245545155319,1.0,0.0,0.0,1.3585835741935055
google/gemma-3-4b-it,google,gemma-3,4b-it,tier2,unassigned,False,False,2025-02-20,gemma,1178782.0,1185.0,4300079472.0,,,,,,,,,,,,,safetensors_index.metadata.total_size,,,,,0,False,False,14000000000000.0,model_card_text,GemmaTokenizer,0,,True,True,True,True,0,False,,,,,2025-02-01,2025.0,False,4.300079472,,9.63347648207543,,6.071433863978507,,,,,,,,,,,274130.2823995807,False,False,False,,False,14000000000000.0,3255.753781101281,False,False,False,False,False,False,False,False,0.0,0.46153846153846156,transformer,False,False,3-10B,,10.11826544021025,0.0,0.0,0.0,0.0,0.0,0.0,False,,,-0.3580401809311764,0.0,0.0,0.0,1.5904584202711387
ibm-granite/granite-3.1-8b-instruct,ibm-granite,granite-3.1,8b-instruct,tier2,unassigned,False,False,2024-12-06,apache-2.0,97035.0,166.0,8170848256.0,40.0,4096.0,12800.0,32.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,49155.0,safetensors_index.metadata.total_size,,,,,0,False,False,,,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2024-12-01,2024.0,False,8.170848256,128.0,9.912267145122016,5.11750992628768,4.986932885820884,4.0,0.75,1.0,0.0,3.125,204.2712064,255.339008,0.009765625,1.6041418943712666e-05,16041.418943712668,11875.755975365895,True,False,False,,False,,,False,False,False,False,True,True,True,True,1.0,0.9230769230769231,transformer,False,False,3-10B,32k-131k,12.614980289093298,0.0,1.0,0.0,0.0,0.0,0.0,False,0.78125,4.205242781165664,0.5567785583886953,1.0,0.0,0.0,0.5462451612184411
ibm-granite/granite-3.2-8b-instruct,ibm-granite,granite-3.2,8b-instruct,tier2,unassigned,False,False,2025-02-17,apache-2.0,10598.0,89.0,8170848256.0,40.0,4096.0,12800.0,32.0,8.0,128.0,rmsnorm,silu,rope,131072.0,,49155.0,hf_api.safetensors.total,,,,,0,False,False,,,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-02-01,2025.0,False,8.170848256,128.0,9.912267145122016,5.11750992628768,4.025264892154508,4.0,0.75,1.0,0.0,3.125,204.2712064,255.339008,0.009765625,1.6041418943712666e-05,16041.418943712668,1297.0501553761815,True,False,False,,False,,,False,False,False,False,True,True,True,True,1.0,0.9230769230769231,transformer,False,False,3-10B,32k-131k,10.21681997371879,0.0,1.0,0.0,0.0,0.0,0.0,False,0.78125,4.205242781165664,0.5567785583886953,1.0,0.0,0.0,-0.51883802516942
ibm-granite/granite-4.0-h-tiny,ibm-granite,granite-4.0,h-tiny,tier2,unassigned,False,False,2025-09-16,apache-2.0,23075.0,189.0,6939037248.0,40.0,1536.0,512.0,12.0,4.0,128.0,rmsnorm,silu,nope,131072.0,,100352.0,safetensors_index.metadata.total_size,128.0,4.0,,mamba_chunk_size|mamba_d_conv|mamba_d_head|mamba_d_state|mamba_expand|mamba_n_groups|mamba_n_heads,7,True,False,,,GPT2Tokenizer,0,,True,True,True,True,0,False,,,,,2025-09-01,2025.0,True,6.939037248,128.0,9.841299218742256,5.11750992628768,4.3631605302861045,3.0,0.6666666666666667,1.0,0.0,0.3333333333333333,173.4759312,578.253104,0.026041666666666668,1.888907571980222e-05,18889.07571980222,3325.3892687563794,True,False,False,,False,,,False,False,False,False,True,True,True,False,0.75,0.9230769230769231,hybrid,True,False,3-10B,32k-131k,3.2851511169513796,1.0,1.0,1.0,0.0,1.0,0.9,True,0.08333333333333337,4.276210707545425,-0.513599087171958,1.0,0.0,1.0,-0.4627034468051745
